time_ms,time_utc,coin,funding_rate,premium
1780124400054,2026-05-30T07:00:00.054+00:00,xyz:SMSN,4.35944e-05,0.0009975099
1780128000009,2026-05-30T08:00:00.009+00:00,xyz:SMSN,8.77742e-05,0.001704387
1780131600066,2026-05-30T09:00:00.066+00:00,xyz:SMSN,0.0001224587,0.0022593399
1780135200023,2026-05-30T10:00:00.023+00:00,xyz:SMSN,0.0001797471,0.0031759536
1780138800024,2026-05-30T11:00:00.024+00:00,xyz:SMSN,0.0001210948,0.0022375162
1780142400050,2026-05-30T12:00:00.050+00:00,xyz:SMSN,8.05635e-05,0.0015890166
1780146000053,2026-05-30T13:00:00.053+00:00,xyz:SMSN,5.72046e-05,0.0012152737
1780149600049,2026-05-30T14:00:00.049+00:00,xyz:SMSN,6.25e-06,9.27383e-05
1780153200029,2026-05-30T15:00:00.029+00:00,xyz:SMSN,2.11286e-05,0.0006380581
1780156800037,2026-05-30T16:00:00.037+00:00,xyz:SMSN,1.55885e-05,0.0005494157
1780160400070,2026-05-30T17:00:00.070+00:00,xyz:SMSN,3.36679e-05,0.0008386862
1780164000038,2026-05-30T18:00:00.038+00:00,xyz:SMSN,6.25e-06,0.0001117107
1780167600053,2026-05-30T19:00:00.053+00:00,xyz:SMSN,-1.33604e-05,-0.0005137664
1780171200009,2026-05-30T20:00:00.009+00:00,xyz:SMSN,-1.65542e-05,-0.0005648672
1780174800027,2026-05-30T21:00:00.027+00:00,xyz:SMSN,-7.05305e-05,-0.0014284874
1780178400060,2026-05-30T22:00:00.060+00:00,xyz:SMSN,6.25e-06,9.89661e-05
1780182000030,2026-05-30T23:00:00.030+00:00,xyz:SMSN,3.2285e-05,0.0008165602
1780185600055,2026-05-31T00:00:00.055+00:00,xyz:SMSN,-7.20945e-05,-0.0014535128
1780189200031,2026-05-31T01:00:00.031+00:00,xyz:SMSN,-3.63554e-05,-0.0008816856
1780192800062,2026-05-31T02:00:00.062+00:00,xyz:SMSN,6.25e-06,0.0002702837
1780196400003,2026-05-31T03:00:00.003+00:00,xyz:SMSN,6.25e-06,6.74646e-05
1780200000040,2026-05-31T04:00:00.040+00:00,xyz:SMSN,0.0001270716,0.002333145
1780203600014,2026-05-31T05:00:00.014+00:00,xyz:SMSN,5.12693e-05,0.0011203095
1780207200012,2026-05-31T06:00:00.012+00:00,xyz:SMSN,9.29482e-05,0.0017871713
1780210800007,2026-05-31T07:00:00.007+00:00,xyz:SMSN,3.3583e-05,0.0008373274
1780214400066,2026-05-31T08:00:00.066+00:00,xyz:SMSN,7.4065e-06,0.0004185034
1780218000025,2026-05-31T09:00:00.025+00:00,xyz:SMSN,3.56589e-05,0.0008705426
1780221600045,2026-05-31T10:00:00.045+00:00,xyz:SMSN,8.40966e-05,0.001645545
1780225200064,2026-05-31T11:00:00.064+00:00,xyz:SMSN,6.58637e-05,0.0013538188
1780228800048,2026-05-31T12:00:00.048+00:00,xyz:SMSN,6.25e-06,0.0002279673
1780232400065,2026-05-31T13:00:00.065+00:00,xyz:SMSN,8.6597e-05,0.0016855525
1780236000044,2026-05-31T14:00:00.044+00:00,xyz:SMSN,0.0001449701,0.0026195215
1780239600067,2026-05-31T15:00:00.067+00:00,xyz:SMSN,9.32792e-05,0.0017924667
1780243200042,2026-05-31T16:00:00.042+00:00,xyz:SMSN,-7.2805e-06,-0.0004164881
1780246800009,2026-05-31T17:00:00.009+00:00,xyz:SMSN,6.03916e-05,0.0012662658
1780250400037,2026-05-31T18:00:00.037+00:00,xyz:SMSN,6.25e-06,0.0003983739
1780254000023,2026-05-31T19:00:00.023+00:00,xyz:SMSN,-0.0001828427,-0.0032254832
1780257600049,2026-05-31T20:00:00.049+00:00,xyz:SMSN,-9.27464e-05,-0.001783942
1780261200008,2026-05-31T21:00:00.008+00:00,xyz:SMSN,-3.60132e-05,-0.0008762117
1780264800006,2026-05-31T22:00:00.006+00:00,xyz:SMSN,6.25e-06,0.0002525734
1780268400059,2026-05-31T23:00:00.059+00:00,xyz:SMSN,-3.32424e-05,-0.0008318787
1780272000050,2026-06-01T00:00:00.050+00:00,xyz:SMSN,0.0005060758,0.0083972121
1780275600010,2026-06-01T01:00:00.010+00:00,xyz:SMSN,0.0001473773,0.0026580374
1780279200046,2026-06-01T02:00:00.046+00:00,xyz:SMSN,5.05645e-05,0.0011090315
1780282800011,2026-06-01T03:00:00.011+00:00,xyz:SMSN,0.0001955312,0.0034284995
1780286400002,2026-06-01T04:00:00.002+00:00,xyz:SMSN,0.0002426759,0.0041828138
1780290000044,2026-06-01T05:00:00.044+00:00,xyz:SMSN,0.0001233994,0.0022743898
1780293600037,2026-06-01T06:00:00.037+00:00,xyz:SMSN,-1.90365e-05,-0.0006045833
1780297200013,2026-06-01T07:00:00.013+00:00,xyz:SMSN,1.43019e-05,0.0005288299
1780300800010,2026-06-01T08:00:00.010+00:00,xyz:SMSN,6.25e-06,0.0002889036
1780304400047,2026-06-01T09:00:00.047+00:00,xyz:SMSN,-1.88153e-05,-0.0006010453
1780308000040,2026-06-01T10:00:00.040+00:00,xyz:SMSN,-5.15254e-05,-0.0011244056
1780311600055,2026-06-01T11:00:00.055+00:00,xyz:SMSN,-2.20816e-05,-0.0006533057
1780315200049,2026-06-01T12:00:00.049+00:00,xyz:SMSN,-1.53224e-05,-0.0005451581
1780318800049,2026-06-01T13:00:00.049+00:00,xyz:SMSN,7.1147e-06,0.0004138346
1780322400037,2026-06-01T14:00:00.037+00:00,xyz:SMSN,-0.0004564675,-0.0076034803
1780326000039,2026-06-01T15:00:00.039+00:00,xyz:SMSN,-0.0002375757,-0.0041012109
1780329600001,2026-06-01T16:00:00.001+00:00,xyz:SMSN,0.0003545944,0.0059735105
1780333200058,2026-06-01T17:00:00.058+00:00,xyz:SMSN,0.0003600976,0.0060615611
1780336800025,2026-06-01T18:00:00.025+00:00,xyz:SMSN,0.0003200279,0.0054204457
1780340400027,2026-06-01T19:00:00.027+00:00,xyz:SMSN,5.58184e-05,0.0011930939
1780344000058,2026-06-01T20:00:00.058+00:00,xyz:SMSN,-0.0001036327,-0.0019581226
1780347600055,2026-06-01T21:00:00.055+00:00,xyz:SMSN,0.0001749254,0.0030988061
1780351200044,2026-06-01T22:00:00.044+00:00,xyz:SMSN,0.0002543302,0.0043692828
1780354800015,2026-06-01T23:00:00.015+00:00,xyz:SMSN,5.01187e-05,0.0011018987
1780358400016,2026-06-02T00:00:00.016+00:00,xyz:SMSN,-3.131e-06,-0.0003500954
1780362000049,2026-06-02T01:00:00.049+00:00,xyz:SMSN,0.0001835869,0.0032373902
1780365600054,2026-06-02T02:00:00.054+00:00,xyz:SMSN,-7.43728e-05,-0.0014899643
1780369200062,2026-06-02T03:00:00.062+00:00,xyz:SMSN,7.5203e-05,0.0015032475
1780372800063,2026-06-02T04:00:00.063+00:00,xyz:SMSN,0.0004798569,0.007977711
1780376400058,2026-06-02T05:00:00.058+00:00,xyz:SMSN,0.0005131132,0.0085098111
1780380000028,2026-06-02T06:00:00.028+00:00,xyz:SMSN,7.54182e-05,0.0015066916
1780383600028,2026-06-02T07:00:00.028+00:00,xyz:SMSN,0.0001781549,0.0031504784
1780387200005,2026-06-02T08:00:00.005+00:00,xyz:SMSN,0.0001043367,0.0019693873
1780390800004,2026-06-02T09:00:00.004+00:00,xyz:SMSN,-9.6649e-05,-0.0018463838
1780394400060,2026-06-02T10:00:00.060+00:00,xyz:SMSN,-0.0001294375,-0.0023710007
1780398000048,2026-06-02T11:00:00.048+00:00,xyz:SMSN,-5.57719e-05,-0.00119235
1780401600006,2026-06-02T12:00:00.006+00:00,xyz:SMSN,0.0004534515,0.0075552247
1780405200077,2026-06-02T13:00:00.077+00:00,xyz:SMSN,0.0002733694,0.0046739099
1780408800037,2026-06-02T14:00:00.037+00:00,xyz:SMSN,-0.0001255017,-0.002308027
1780412400036,2026-06-02T15:00:00.036+00:00,xyz:SMSN,0.0001432354,0.002591766
1780416000038,2026-06-02T16:00:00.038+00:00,xyz:SMSN,0.0003622103,0.0060953652
1780419600008,2026-06-02T17:00:00.008+00:00,xyz:SMSN,0.0001993647,0.0034898357
1780423200014,2026-06-02T18:00:00.014+00:00,xyz:SMSN,-0.0001004244,-0.0019067908
1780426800026,2026-06-02T19:00:00.026+00:00,xyz:SMSN,0.0001866228,0.0032859653
1780430400012,2026-06-02T20:00:00.012+00:00,xyz:SMSN,0.0001208587,0.0022337397
1780434000028,2026-06-02T21:00:00.028+00:00,xyz:SMSN,0.0001891542,0.0033264666
1780437600035,2026-06-02T22:00:00.035+00:00,xyz:SMSN,6.25e-06,-4.87389e-05
1780441200004,2026-06-02T23:00:00.004+00:00,xyz:SMSN,4.99518e-05,0.0010992284
1780444800019,2026-06-03T00:00:00.019+00:00,xyz:SMSN,-0.0002547963,-0.0043767409
1780448400036,2026-06-03T01:00:00.036+00:00,xyz:SMSN,0.0003607387,0.0060718195
1780452000062,2026-06-03T02:00:00.062+00:00,xyz:SMSN,0.0002257755,0.0039124082
1780455600014,2026-06-03T03:00:00.014+00:00,xyz:SMSN,8.10535e-05,0.0015968563
1780459200013,2026-06-03T04:00:00.013+00:00,xyz:SMSN,-1.73981e-05,-0.0005783695
1780462800067,2026-06-03T05:00:00.067+00:00,xyz:SMSN,6.25e-06,-0.000150434
1780466400063,2026-06-03T06:00:00.063+00:00,xyz:SMSN,-1.63237e-05,-0.0005611786
1780470000027,2026-06-03T07:00:00.027+00:00,xyz:SMSN,-0.0001523079,-0.0027369269
1780473600040,2026-06-03T08:00:00.040+00:00,xyz:SMSN,-6.39993e-05,-0.0013239885
1780477200040,2026-06-03T09:00:00.040+00:00,xyz:SMSN,1.61166e-05,0.0005578656
1780480800062,2026-06-03T10:00:00.062+00:00,xyz:SMSN,0.0001515715,0.0027251438
1780484400013,2026-06-03T11:00:00.013+00:00,xyz:SMSN,0.0001222673,0.0022562776
1780488000046,2026-06-03T12:00:00.046+00:00,xyz:SMSN,4.38019e-05,0.0010008305
1780491600050,2026-06-03T13:00:00.050+00:00,xyz:SMSN,6.25e-06,-9.348e-05
1780495200007,2026-06-03T14:00:00.007+00:00,xyz:SMSN,-0.0005334906,-0.0088358497
1780498800049,2026-06-03T15:00:00.049+00:00,xyz:SMSN,-0.0002737211,-0.0046795384
1780502400028,2026-06-03T16:00:00.028+00:00,xyz:SMSN,-0.000524003,-0.0086840484
1780506000013,2026-06-03T17:00:00.013+00:00,xyz:SMSN,-0.0005404303,-0.0089468846
1780509600020,2026-06-03T18:00:00.020+00:00,xyz:SMSN,0.0001320055,0.0024120878
1780513200000,2026-06-03T19:00:00.000+00:00,xyz:SMSN,-0.0001903046,-0.0033448735
1780516800019,2026-06-03T20:00:00.019+00:00,xyz:SMSN,-0.0001400527,-0.002540844
1780520400009,2026-06-03T21:00:00.009+00:00,xyz:SMSN,-3.0426e-06,-0.0003486819
1780524000056,2026-06-03T22:00:00.056+00:00,xyz:SMSN,-0.0001423514,-0.0025776225
1780527600002,2026-06-03T23:00:00.002+00:00,xyz:SMSN,-8.933e-05,-0.0017292796
1780531200032,2026-06-04T00:00:00.032+00:00,xyz:SMSN,0.0006605883,0.0108694132
1780534800002,2026-06-04T01:00:00.002+00:00,xyz:SMSN,0.0003753676,0.0063058823
1780538400047,2026-06-04T02:00:00.047+00:00,xyz:SMSN,0.0002352064,0.0040633024
1780542000080,2026-06-04T03:00:00.080+00:00,xyz:SMSN,0.0003402978,0.0057447644
1780545600010,2026-06-04T04:00:00.010+00:00,xyz:SMSN,0.0004369436,0.0072910972
1780549200076,2026-06-04T05:00:00.076+00:00,xyz:SMSN,0.0002400762,0.0041412184
1780552800007,2026-06-04T06:00:00.007+00:00,xyz:SMSN,7.10304e-05,0.0014364867
1780556400059,2026-06-04T07:00:00.059+00:00,xyz:SMSN,0.0001211913,0.00223906
1780560000004,2026-06-04T08:00:00.004+00:00,xyz:SMSN,0.0004384054,0.0073144859
1780563600027,2026-06-04T09:00:00.027+00:00,xyz:SMSN,0.0002786325,0.00475812
1780567200015,2026-06-04T10:00:00.015+00:00,xyz:SMSN,7.26463e-05,0.0014623415
1780570800025,2026-06-04T11:00:00.025+00:00,xyz:SMSN,8.77777e-05,0.0017044432
1780574400078,2026-06-04T12:00:00.078+00:00,xyz:SMSN,0.0001544871,0.0027717936
1780578000006,2026-06-04T13:00:00.006+00:00,xyz:SMSN,0.0007436601,0.0121985619
1780581600014,2026-06-04T14:00:00.014+00:00,xyz:SMSN,-0.0002708813,-0.0046341008
1780585200006,2026-06-04T15:00:00.006+00:00,xyz:SMSN,-0.0003016703,-0.0051267256
1780588800043,2026-06-04T16:00:00.043+00:00,xyz:SMSN,0.000220126,0.0038220156
1780592400015,2026-06-04T17:00:00.015+00:00,xyz:SMSN,0.0001280812,0.0023492988
1780596000073,2026-06-04T18:00:00.073+00:00,xyz:SMSN,0.0001199559,0.0022192949
1780599600000,2026-06-04T19:00:00.000+00:00,xyz:SMSN,-4.69367e-05,-0.0010509865
1780603200031,2026-06-04T20:00:00.031+00:00,xyz:SMSN,-1.07771e-05,-0.0004724341
1780606800063,2026-06-04T21:00:00.063+00:00,xyz:SMSN,-0.0001264365,-0.0023229847
1780610400059,2026-06-04T22:00:00.059+00:00,xyz:SMSN,2.24732e-05,0.0006595715
1780614000046,2026-06-04T23:00:00.046+00:00,xyz:SMSN,-0.000348919,-0.0058827038
1780617600043,2026-06-05T00:00:00.043+00:00,xyz:SMSN,0.0003451863,0.0058229813
1780621200052,2026-06-05T01:00:00.052+00:00,xyz:SMSN,0.0005593471,0.009249554
1780624800003,2026-06-05T02:00:00.003+00:00,xyz:SMSN,0.000258546,0.0044367367
1780628400006,2026-06-05T03:00:00.006+00:00,xyz:SMSN,6.25e-06,0.0003393246
1780632000016,2026-06-05T04:00:00.016+00:00,xyz:SMSN,-1.95838e-05,-0.0006133409
1780635600021,2026-06-05T05:00:00.021+00:00,xyz:SMSN,5.12749e-05,0.0011203992
1780639200019,2026-06-05T06:00:00.019+00:00,xyz:SMSN,0.0001513092,0.0027209467
1780642800021,2026-06-05T07:00:00.021+00:00,xyz:SMSN,9.60264e-05,0.0018364217
1780646400042,2026-06-05T08:00:00.042+00:00,xyz:SMSN,0.0001102741,0.0020643862
1780650000016,2026-06-05T09:00:00.016+00:00,xyz:SMSN,0.0002411808,0.0041588925
1780653600050,2026-06-05T10:00:00.050+00:00,xyz:SMSN,-1.08181e-05,-0.0004730893
1780657200006,2026-06-05T11:00:00.006+00:00,xyz:SMSN,8.62897e-05,0.0016806344
1780660800000,2026-06-05T12:00:00.000+00:00,xyz:SMSN,0.0004651859,0.0077429738
1780664400043,2026-06-05T13:00:00.043+00:00,xyz:SMSN,-0.0003085568,-0.0052369088
1780668000000,2026-06-05T14:00:00.000+00:00,xyz:SMSN,-0.0003124128,-0.0052986053
1780671600009,2026-06-05T15:00:00.009+00:00,xyz:SMSN,-0.0003896934,-0.0065350936
1780675200015,2026-06-05T16:00:00.015+00:00,xyz:SMSN,-0.0004874303,-0.008098884
1780678800002,2026-06-05T17:00:00.002+00:00,xyz:SMSN,-0.0011274963,-0.0183399402
1780682400016,2026-06-05T18:00:00.016+00:00,xyz:SMSN,-0.0002429908,-0.0041878536
1780686000012,2026-06-05T19:00:00.012+00:00,xyz:SMSN,-6.37477e-05,-0.0013199636
1780689600028,2026-06-05T20:00:00.028+00:00,xyz:SMSN,-0.0001283181,-0.0023530891
1780693200020,2026-06-05T21:00:00.020+00:00,xyz:SMSN,4.29277e-05,0.0009868431
1780696800051,2026-06-05T22:00:00.051+00:00,xyz:SMSN,4.33396e-05,0.0009934328
1780700400054,2026-06-05T23:00:00.054+00:00,xyz:SMSN,6.25e-06,-2.88532e-05
1780704000050,2026-06-06T00:00:00.050+00:00,xyz:SMSN,-0.0003103365,-0.0052653834
1780707600030,2026-06-06T01:00:00.030+00:00,xyz:SMSN,-0.0001339109,-0.0024425745
1780711200008,2026-06-06T02:00:00.008+00:00,xyz:SMSN,-0.0002906612,-0.0049505791
1780714800034,2026-06-06T03:00:00.034+00:00,xyz:SMSN,-0.0001682979,-0.0029927672
1780718400023,2026-06-06T04:00:00.023+00:00,xyz:SMSN,-2.23629e-05,-0.000657807
1780722000060,2026-06-06T05:00:00.060+00:00,xyz:SMSN,6.25e-06,-0.000156228
1780725600032,2026-06-06T06:00:00.032+00:00,xyz:SMSN,6.25e-06,-0.0001733801
1780729200001,2026-06-06T07:00:00.001+00:00,xyz:SMSN,6.0887e-06,-0.0002025806
1780732800036,2026-06-06T08:00:00.036+00:00,xyz:SMSN,3.4698e-06,-0.0002444838
1780736400036,2026-06-06T09:00:00.036+00:00,xyz:SMSN,1.271e-06,-0.0002796641
1780740000063,2026-06-06T10:00:00.063+00:00,xyz:SMSN,8.4e-09,-0.0002998658
1780743600048,2026-06-06T11:00:00.048+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780747200046,2026-06-06T12:00:00.046+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780750800048,2026-06-06T13:00:00.048+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780754400030,2026-06-06T14:00:00.030+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780758000011,2026-06-06T15:00:00.011+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780761600033,2026-06-06T16:00:00.033+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780765200057,2026-06-06T17:00:00.057+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780768800049,2026-06-06T18:00:00.049+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780772400038,2026-06-06T19:00:00.038+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780776000003,2026-06-06T20:00:00.003+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780779600065,2026-06-06T21:00:00.065+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780783200025,2026-06-06T22:00:00.025+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780786800050,2026-06-06T23:00:00.050+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780790400085,2026-06-07T00:00:00.085+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780794000004,2026-06-07T01:00:00.004+00:00,xyz:SMSN,6.25e-06,-2.59686e-05
1780797600006,2026-06-07T02:00:00.006+00:00,xyz:SMSN,0.0001013862,0.0019221785
1780801200040,2026-06-07T03:00:00.040+00:00,xyz:SMSN,-5.73433e-05,-0.0012174929
1780804800034,2026-06-07T04:00:00.034+00:00,xyz:SMSN,3.1913e-06,-0.000248939
1780808400000,2026-06-07T05:00:00.000+00:00,xyz:SMSN,6.25e-06,-5.16467e-05
1780812000055,2026-06-07T06:00:00.055+00:00,xyz:SMSN,3.84205e-05,0.0009147287
1780815600034,2026-06-07T07:00:00.034+00:00,xyz:SMSN,5.56342e-05,0.0011901465
1780819200059,2026-06-07T08:00:00.059+00:00,xyz:SMSN,-1.67936e-05,-0.0005686974
1780822800063,2026-06-07T09:00:00.063+00:00,xyz:SMSN,6.25e-06,4.00251e-05
1780826400024,2026-06-07T10:00:00.024+00:00,xyz:SMSN,0.0001742809,0.0030884938
1780830000042,2026-06-07T11:00:00.042+00:00,xyz:SMSN,-4.99794e-05,-0.0010996701
1780833600010,2026-06-07T12:00:00.010+00:00,xyz:SMSN,0.0004053218,0.0067851491
1780837200027,2026-06-07T13:00:00.027+00:00,xyz:SMSN,0.0001719562,0.0030512998
1780840800030,2026-06-07T14:00:00.030+00:00,xyz:SMSN,-0.0001388184,-0.0025210938
1780844400011,2026-06-07T15:00:00.011+00:00,xyz:SMSN,0.0001197033,0.0022152535
1780848000011,2026-06-07T16:00:00.011+00:00,xyz:SMSN,-0.0002292411,-0.0039678572
1780851600053,2026-06-07T17:00:00.053+00:00,xyz:SMSN,7.01868e-05,0.0014229893
1780855200001,2026-06-07T18:00:00.001+00:00,xyz:SMSN,0.0001699442,0.0030191066
1780858800055,2026-06-07T19:00:00.055+00:00,xyz:SMSN,-6.40949e-05,-0.001325518
1780862400046,2026-06-07T20:00:00.046+00:00,xyz:SMSN,-0.0003974517,-0.0066592264
1780866000028,2026-06-07T21:00:00.028+00:00,xyz:SMSN,-0.0001117487,-0.0020879794
1780869600052,2026-06-07T22:00:00.052+00:00,xyz:SMSN,-4.83483e-05,-0.0010735729
1780873200003,2026-06-07T23:00:00.003+00:00,xyz:SMSN,4.11935e-05,0.0009590966
1780876800034,2026-06-08T00:00:00.034+00:00,xyz:SMSN,0.0007769341,0.0127309457
1780880400034,2026-06-08T01:00:00.034+00:00,xyz:SMSN,0.0002345013,0.0040520209
1780884000011,2026-06-08T02:00:00.011+00:00,xyz:SMSN,0.0001445625,0.0026130005
1780887600005,2026-06-08T03:00:00.005+00:00,xyz:SMSN,0.0002438849,0.0042021585
1780891200025,2026-06-08T04:00:00.025+00:00,xyz:SMSN,0.0002894349,0.0049309579
1780894800046,2026-06-08T05:00:00.046+00:00,xyz:SMSN,7.10425e-05,0.0014366803
1780898400031,2026-06-08T06:00:00.031+00:00,xyz:SMSN,0.0001276658,0.0023426521
1780902000063,2026-06-08T07:00:00.063+00:00,xyz:SMSN,0.000896362,0.0146417928
1780905600003,2026-06-08T08:00:00.003+00:00,xyz:SMSN,0.0006411185,0.0105578954
1780909200009,2026-06-08T09:00:00.009+00:00,xyz:SMSN,6.25e-06,-4.50777e-05
1780912800047,2026-06-08T10:00:00.047+00:00,xyz:SMSN,0.0001432097,0.0025913556
1780916400017,2026-06-08T11:00:00.017+00:00,xyz:SMSN,0.0002010797,0.0035172746
1780920000056,2026-06-08T12:00:00.056+00:00,xyz:SMSN,0.0006854349,0.0112669584
1780923600057,2026-06-08T13:00:00.057+00:00,xyz:SMSN,0.0002427166,0.0041834658
1780927200035,2026-06-08T14:00:00.035+00:00,xyz:SMSN,0.0002651827,0.004542923
1780930800045,2026-06-08T15:00:00.045+00:00,xyz:SMSN,1.04239e-05,0.0004667817
1780934400055,2026-06-08T16:00:00.055+00:00,xyz:SMSN,0.0002825953,0.0048215241
1780938000075,2026-06-08T17:00:00.075+00:00,xyz:SMSN,0.0001706915,0.0030310643
1780941600012,2026-06-08T18:00:00.012+00:00,xyz:SMSN,6.25e-06,0.0001840076
1780945200027,2026-06-08T19:00:00.027+00:00,xyz:SMSN,-1.73103e-05,-0.0005769656
1780948800032,2026-06-08T20:00:00.032+00:00,xyz:SMSN,-6.39239e-05,-0.0013227831
1780952400056,2026-06-08T21:00:00.056+00:00,xyz:SMSN,0.0001024445,0.0019391114
1780956000019,2026-06-08T22:00:00.019+00:00,xyz:SMSN,1.19688e-05,0.0004915013
1780959600022,2026-06-08T23:00:00.022+00:00,xyz:SMSN,-0.0001264792,-0.0023236675
1780963200005,2026-06-09T00:00:00.005+00:00,xyz:SMSN,0.0005263501,0.0087216009
1780966800014,2026-06-09T01:00:00.014+00:00,xyz:SMSN,0.0002468071,0.0042489136
1780970400051,2026-06-09T02:00:00.051+00:00,xyz:SMSN,0.0001248779,0.002298047
1780974000043,2026-06-09T03:00:00.043+00:00,xyz:SMSN,5.3948e-05,0.0011631674
1780977600002,2026-06-09T04:00:00.002+00:00,xyz:SMSN,7.62031e-05,0.0015192488
1780981200011,2026-06-09T05:00:00.011+00:00,xyz:SMSN,-1.29662e-05,-0.0005074592
1780984800060,2026-06-09T06:00:00.060+00:00,xyz:SMSN,-0.0002100237,-0.0036603793
1780988400027,2026-06-09T07:00:00.027+00:00,xyz:SMSN,-6.45153e-05,-0.0013322442
1780992000081,2026-06-09T08:00:00.081+00:00,xyz:SMSN,0.000247989,0.0042678243
1780995600001,2026-06-09T09:00:00.001+00:00,xyz:SMSN,0.0002159162,0.0037546599
1780999200031,2026-06-09T10:00:00.031+00:00,xyz:SMSN,0.0003352918,0.0056646684
1781002800067,2026-06-09T11:00:00.067+00:00,xyz:SMSN,6.25e-06,0.000307941
1781006400036,2026-06-09T12:00:00.036+00:00,xyz:SMSN,0.0002450444,0.0042207099
1781010000031,2026-06-09T13:00:00.031+00:00,xyz:SMSN,-8.62679e-05,-0.0016802861
1781013600014,2026-06-09T14:00:00.014+00:00,xyz:SMSN,-0.0003773474,-0.0063375588
1781017200029,2026-06-09T15:00:00.029+00:00,xyz:SMSN,-0.0009236806,-0.0150788894
1781020800059,2026-06-09T16:00:00.059+00:00,xyz:SMSN,-0.0006554709,-0.0107875345
1781024400048,2026-06-09T17:00:00.048+00:00,xyz:SMSN,-0.0008846321,-0.0144541138
1781028000032,2026-06-09T18:00:00.032+00:00,xyz:SMSN,0.0002888683,0.0049218933
1781031600014,2026-06-09T19:00:00.014+00:00,xyz:SMSN,0.0002523081,0.0043369303
1781035200045,2026-06-09T20:00:00.045+00:00,xyz:SMSN,5.39688e-05,0.0011635008
1781038800056,2026-06-09T21:00:00.056+00:00,xyz:SMSN,0.0001593547,0.0028496755
1781042400063,2026-06-09T22:00:00.063+00:00,xyz:SMSN,-0.0003120568,-0.0052929087
1781046000059,2026-06-09T23:00:00.059+00:00,xyz:SMSN,-0.0001668389,-0.0029694221
1781049600070,2026-06-10T00:00:00.070+00:00,xyz:SMSN,-0.0002651406,-0.0045422502
1781053200000,2026-06-10T01:00:00.000+00:00,xyz:SMSN,0.0001406558,0.0025504934
1781056800069,2026-06-10T02:00:00.069+00:00,xyz:SMSN,-0.0001056041,-0.001989665
1781060400030,2026-06-10T03:00:00.030+00:00,xyz:SMSN,-0.0001880979,-0.003309566
1781064000056,2026-06-10T04:00:00.056+00:00,xyz:SMSN,-2.22147e-05,-0.0006554353
1781067600003,2026-06-10T05:00:00.003+00:00,xyz:SMSN,6.25e-06,0.0002778228
1781071200052,2026-06-10T06:00:00.052+00:00,xyz:SMSN,6.25e-06,0.0001928457
1781074800059,2026-06-10T07:00:00.059+00:00,xyz:SMSN,8.0687e-05,0.0015909913
1781078400060,2026-06-10T08:00:00.060+00:00,xyz:SMSN,-2.84334e-05,-0.0007549345
1781082000053,2026-06-10T09:00:00.053+00:00,xyz:SMSN,2.17035e-05,0.0006472566
1781085600013,2026-06-10T10:00:00.013+00:00,xyz:SMSN,-8.41977e-05,-0.0016471627
1781089200011,2026-06-10T11:00:00.011+00:00,xyz:SMSN,-0.0001710369,-0.0030365912
1781092800032,2026-06-10T12:00:00.032+00:00,xyz:SMSN,-0.0003219708,-0.0054515328
1781096400058,2026-06-10T13:00:00.058+00:00,xyz:SMSN,0.0003407412,0.0057518589
1781100000031,2026-06-10T14:00:00.031+00:00,xyz:SMSN,0.0005082887,0.0084326196
1781103600057,2026-06-10T15:00:00.057+00:00,xyz:SMSN,0.0005115057,0.0084840917
1781107200069,2026-06-10T16:00:00.069+00:00,xyz:SMSN,-0.0004629683,-0.0077074923
1781110800012,2026-06-10T17:00:00.012+00:00,xyz:SMSN,-0.0002321351,-0.0040141623
1781114400035,2026-06-10T18:00:00.035+00:00,xyz:SMSN,-0.0001337132,-0.0024394118
1781118000046,2026-06-10T19:00:00.046+00:00,xyz:SMSN,-0.0001192375,-0.0022078003
1781121600093,2026-06-10T20:00:00.093+00:00,xyz:SMSN,-0.0002329058,-0.0040264922
1781125200023,2026-06-10T21:00:00.023+00:00,xyz:SMSN,-0.0001129569,-0.0021073101
1781128800019,2026-06-10T22:00:00.019+00:00,xyz:SMSN,-9.12922e-05,-0.001760676
1781132400077,2026-06-10T23:00:00.077+00:00,xyz:SMSN,-0.0003245375,-0.0054926
1781136000009,2026-06-11T00:00:00.009+00:00,xyz:SMSN,2.39064e-05,0.0006825029
1781139600039,2026-06-11T01:00:00.039+00:00,xyz:SMSN,-4.5793e-05,-0.0010326884
1781143200020,2026-06-11T02:00:00.020+00:00,xyz:SMSN,-1.62277e-05,-0.0005596436
